Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Poland,POL,"Total inbound internationally mobile students, male (number)",UIS.MS.56.M,8288,8970,,11690,13414,16454.39376,21033,26721,31497,27208
Poland,POL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,91.89908,92.17287,92.34402,93.27205,93.84468,94.78969,95.84525,96.68803,96.78729,97.92172
Poland,POL,"Total net enrolment rate, lower secondary, female (%)",UIS.NERT.2.F,92.26333,92.47825,92.52034,93.18495,93.62422,94.56616,95.71058,96.57334,96.6502,96.79185
Poland,POL,"Total net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERT.2.GPI,1.00776,1.00648,1.00373,0.99818,0.99542,0.9954,0.99726,0.99769,0.99724,0.97769
Poland,POL,"Total net enrolment rate, lower secondary, male (%)",UIS.NERT.2.M,91.55287,91.88278,92.17666,93.35492,94.05478,95.00283,95.97362,96.79724,96.918,99.0009
Poland,POL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,94.68205,95.16646,95.12921,95.92419,96.48048,96.39234,,,97.39596,97.84226
Poland,POL,"Total net enrolment rate, primary, female (%)",UIS.NERT.1.F,94.58734,95.08592,95.10513,95.86901,96.45398,96.3666,,,97.43962,98.18323
Poland,POL,"Total net enrolment rate, primary, gender parity index (GPI)",UIS.NERT.1.GPI,0.99805,0.99835,0.99951,0.99888,0.99946,0.99948,,,1.00087,1.00682
Poland,POL,"Total net enrolment rate, primary, male (%)",UIS.NERT.1.M,94.77202,95.24296,95.15207,95.9766,96.50564,96.41677,,,97.35452,97.51834
Poland,POL,"Total net enrolment rate, upper secondary, both sexes (%)",UIS.NERT.3,91.04195,89.33749,88.50898,87.93999,90.50284,90.74803,92.97275,93.70571,94.85757,96.39751
Poland,POL,"Total net enrolment rate, upper secondary, female (%)",UIS.NERT.3.F,92.25124,90.35165,89.70495,89.04758,91.12176,91.06817,93.35357,93.91604,94.91077,96.44487
Poland,POL,"Total net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERT.3.GPI,1.02625,1.02238,1.02668,1.02487,1.01344,1.00692,1.00804,1.0044,1.0011,1.00096
Poland,POL,"Total net enrolment rate, upper secondary, male (%)",UIS.NERT.3.M,89.89193,88.37376,87.3738,86.88664,89.91316,90.44255,92.60877,93.5044,94.8065,96.35192
Poland,POL,"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)",UIS.OE.56.40510,28500,27756,26753,26045,23287,23821,23866,24238,25164,26351
Poland,POL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,8.66399955749512,10.0209999084473,10.3970003128052,10.9060001373291,11.1120004653931,9.5930004119873,7.71000003814697,6.22599983215332,4.90799999237061,3.84699988365173
Poland,POL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,7.76300001144409,9.32299995422363,9.00699996948242,9.41800022125244,9.68599987030029,8.49899959564209,7.33099985122681,6.10799980163574,4.87099981307983,3.84400010108948
Poland,POL,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,8.16699981689453,9.63700008392334,9.63199996948242,10.0880002975464,10.326000213623,8.98999977111816,7.50099992752075,6.16099977493286,4.88700008392334,3.84500002861023
Romania,ROU,"Repeaters in Grade 1 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G1,8828,8180,7319,7127,7844,8094,10140,10135,10235,9345
Romania,ROU,"Repeaters in Grade 1 of lower secondary general education, female (number)",UIS.R.2.GPV.G1.F,2906,2748,2573,2469,2643,2769,3477,3440,3468,3200
Romania,ROU,"Repeaters in Grade 1 of lower secondary general education, male (number)",UIS.R.2.GPV.G1.M,5922,5432,4746,4658,5201,5325,6663,6695,6767,6145
Romania,ROU,"Repeaters in Grade 1 of primary education, both sexes (number)",UIS.R.1.G1,1546,1739,1557,1516,,,0,,,0
Romania,ROU,"Repeaters in Grade 1 of primary education, female (number)",UIS.R.1.G1.F,667,760,647,684,,,0,,,0
Romania,ROU,"Repeaters in Grade 1 of primary education, male (number)",UIS.R.1.G1.M,879,979,910,832,,,0,,,0
Romania,ROU,"Repeaters in Grade 2 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G2,5243,5622,4633,4620,5218,5375,7025,6885,6945,6654
Romania,ROU,"Repeaters in Grade 2 of lower secondary general education, female (number)",UIS.R.2.GPV.G2.F,1704,1965,1625,1591,1834,1864,2387,2395,2406,2447
Romania,ROU,"Repeaters in Grade 2 of lower secondary general education, male (number)",UIS.R.2.GPV.G2.M,3539,3657,3008,3029,3384,3511,4638,4490,4539,4207
Romania,ROU,"Repeaters in Grade 2 of primary education, both sexes (number)",UIS.R.1.G2,5728,5817,4840,4228,,,0,,,5954
Romania,ROU,"Repeaters in Grade 2 of primary education, female (number)",UIS.R.1.G2.F,2260,2290,1881,1655,,,0,,,2232
Romania,ROU,"Repeaters in Grade 2 of primary education, male (number)",UIS.R.1.G2.M,3468,3527,2959,2573,,,0,,,3722
Romania,ROU,"Repeaters in Grade 3 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G3,5981,5812,5077,4812,5331,5180,7109,7250,7130,6919
Romania,ROU,"Repeaters in Grade 3 of lower secondary general education, female (number)",UIS.R.2.GPV.G3.F,2027,2026,1873,1644,1780,1874,2605,2669,2650,2678
Romania,ROU,"Repeaters in Grade 3 of lower secondary general education, male (number)",UIS.R.2.GPV.G3.M,3954,3786,3204,3168,3551,3306,4504,4581,4480,4241
Romania,ROU,"Repeaters in Grade 3 of primary education, both sexes (number)",UIS.R.1.G3,3588,3818,3500,3094,,,78,3380,5392,3408
Romania,ROU,"Repeaters in Grade 3 of primary education, female (number)",UIS.R.1.G3.F,1354,1463,1411,1180,,,23,1316,2025,1320
Romania,ROU,"Repeaters in Grade 3 of primary education, male (number)",UIS.R.1.G3.M,2234,2355,2089,1914,,,55,2064,3367,2088
Romania,ROU,"Repeaters in Grade 4 of primary education, both sexes (number)",UIS.R.1.G4,3520,3807,3671,3268,,,4133,3700,3287,2739
Romania,ROU,"Repeaters in Grade 4 of primary education, female (number)",UIS.R.1.G4.F,1473,1595,1509,1334,,,1644,1494,1297,1131
Romania,ROU,"Repeaters in Grade 4 of primary education, male (number)",UIS.R.1.G4.M,2047,2212,2162,1934,,,2489,2206,1990,1608
Romania,ROU,"Repeaters in lower secondary general education, all grades, both sexes (number)",UIS.R.2.GPV,23799,23211,20066,20125,21997,22284,29113,29573,29565,27917
Romania,ROU,"Repeaters in lower secondary general education, all grades, female (number)",UIS.R.2.GPV.F,8019,8233,7410,7142,7652,8049,10464,10768,10806,10583
Romania,ROU,"Repeaters in lower secondary general education, all grades, male (number)",UIS.R.2.GPV.M,15780,14978,12656,12983,14345,14235,18649,18805,18759,17334
Romania,ROU,"Repeaters in primary education, all grades, both sexes (number)",UIS.R.1,14382,15181,13568,12106,,,8051,10757,12042,12119
Romania,ROU,"Repeaters in primary education, all grades, female (number)",UIS.R.1.F,5754,6108,5448,4853,,,3258,4325,4733,4688
Romania,ROU,"Repeaters in primary education, all grades, male (number)",UIS.R.1.M,8628,9073,8120,7253,,,4793,6432,7309,7431
Romania,ROU,"School age population, early childhood education, both sexes (number)",UIS.SAP.0,824508,829617,834917,849443,1315293,1276497,1234806,1202306,1150244,1127509
Romania,ROU,"School age population, early childhood education, female (number)",UIS.SAP.0.F,401638,403998,406258,413432,640001,620834,600299,584438,559012,547977
Romania,ROU,"School age population, early childhood education, male (number)",UIS.SAP.0.M,422870,425619,428659,436011,675292,655663,634507,617868,591232,579532
Romania,ROU,"School age population, last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,218543,215353,210830,206525,203444,202071,204158,209534,213884,218091
Romania,ROU,"School age population, last grade of primary education, female (number)",SP.PRM.GRAD.FE,106532,104984,102724,100605,99080,98385,99379,101985,104029,106038
Romania,ROU,"School age population, last grade of primary education, male (number)",SP.PRM.GRAD.MA,112011,110369,108106,105920,104364,103686,104779,107549,109855,112053
Romania,ROU,"School age population, lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,894005,887112,879526,861662,845582,830522,817623,810679,813015,823412
Romania,ROU,"School age population, lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,435547,432226,428454,419576,411527,403998,397668,394434,395471,400490
Romania,ROU,"School age population, lower secondary education, male (number)",SP.SEC.LTOT.MA.IN,458458,454886,451072,442086,434055,426524,419955,416245,417544,422922
Romania,ROU,"School age population, one year before than official primary entry age, both sexes (number)",UIS.SAP.1.AGM1,208474,205663,205098,206562,214556,219408,221940,219465,213911,205284
Romania,ROU,"School age population, one year before than official primary entry age, female (number)",UIS.SAP.1.AGM1.F,101580,100186,99833,100565,104412,106722,107902,106666,103918,99722
Romania,ROU,"School age population, one year before than official primary entry age, male (number)",UIS.SAP.1.AGM1.M,106894,105477,105265,105997,110144,112686,114038,112799,109993,105562
Romania,ROU,"School age population, post-secondary non-tertiary education, both sexes (number)",UIS.SAP.4,995055,940002,866431,794538,469697,445417,437252,434144,428435,422023
Romania,ROU,"School age population, post-secondary non-tertiary education, female (number)",UIS.SAP.4.F,483672,456135,419809,384394,226897,214720,210492,208973,206581,203881
Romania,ROU,"School age population, post-secondary non-tertiary education, male (number)",UIS.SAP.4.M,511383,483867,446622,410144,242800,230697,226760,225171,221854,218142
Romania,ROU,"School age population, pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,824508,829617,834917,849443,658000,669086,657795,645469,620740,590068
Romania,ROU,"School age population, pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,401638,403998,406258,413432,320167,325408,319738,313675,301551,286666
Romania,ROU,"School age population, pre-primary education, male (number)",SP.PRE.TOTL.MA.IN,422870,425619,428659,436011,337833,343678,338057,331794,319189,303402
Romania,ROU,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,857077,842510,829263,818627,1027824,1041631,1062222,1080626,1090118,1085516
Romania,ROU,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,417751,410620,403915,398738,500474,506985,516806,525666,529930,527562
Romania,ROU,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,439326,431890,425348,419889,527350,534646,545416,554960,560188,557954
Romania,ROU,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,1953756,1865409,1809249,1757970,1726936,1704425,1681912,1662451,1646338,1636873
Romania,ROU,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,951046,907995,880468,854718,838840,827353,816319,807238,799549,795190
Romania,ROU,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,1002710,957414,928781,903252,888096,877072,865593,855213,846789,841683
Romania,ROU,"School age population, tertiary education, both sexes (number)",SP.TER.TOTL.IN,1601033,1561866,1498386,1418783,1319579,1227708,1159194,1109476,1076480,1056350
Romania,ROU,"School age population, tertiary education, female (number)",SP.TER.TOTL.FE.IN,779023,758464,725992,685973,636552,590820,556699,532216,517053,508296
Romania,ROU,"School age population, tertiary education, male (number)",SP.TER.TOTL.MA.IN,822010,803402,772394,732810,683027,636888,602495,577260,559427,548054
Romania,ROU,"School age population, upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,1059751,978297,929723,896308,881354,873903,864289,851772,833323,813461
Romania,ROU,"School age population, upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,515499,475769,452014,435142,427313,423355,418651,412804,404078,394700
Romania,ROU,"School age population, upper secondary education, male (number)",SP.SEC.UTOT.MA.IN,544252,502528,477709,461166,454041,450548,445638,438968,429245,418761
Romania,ROU,"School life expectancy, post-secondary non-tertiary, both sexes (years)",UIS.SLE.4,0.16648,0.19339,0.23118,0.28602,0.47416,0.56418,0.52184,0.4196,0.40305,0.3978
Romania,ROU,"School life expectancy, post-secondary non-tertiary, female (years)",UIS.SLE.4.F,0.24482,0.28866,0.34514,0.41997,0.66466,0.77138,0.70642,0.57449,0.56175,0.56125
Romania,ROU,"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)",UIS.SLE.4.GPI,2.65109,2.78638,2.77999,2.61531,2.24318,2.0761,2.01258,2.07973,2.19305,2.27627
Romania,ROU,"School life expectancy, post-secondary non-tertiary, male (years)",UIS.SLE.4.M,0.09235,0.1036,0.12415,0.16058,0.2963,0.37155,0.351,0.27623,0.25615,0.24656
Romania,ROU,"School life expectancy, pre-primary, both sexes (years)",UIS.SLE.02,3.16488,3.21822,3.23331,3.17945,2.66026,2.55719,2.55387,2.48485,2.5217,2.65206
Romania,ROU,"School life expectancy, pre-primary, female (years)",UIS.SLE.02.F,3.17673,3.22558,3.24193,3.1911,2.6681,2.56122,2.55826,2.48867,2.52493,2.65894
Romania,ROU,"School life expectancy, pre-primary, gender parity index (GPI)",UIS.SLE.02.GPI,1.00732,1.00446,1.0052,1.00716,1.00576,1.00307,1.00335,1.00299,1.00249,1.00506
Romania,ROU,"School life expectancy, pre-primary, male (years)",UIS.SLE.02.M,3.15365,3.21125,3.22516,3.16842,2.65283,2.55339,2.54973,2.48124,2.51865,2.64556
Romania,ROU,"School life expectancy, primary and lower secondary, both sexes (years)",UIS.SLE.12,7.97389,7.91793,7.87736,7.71328,,,8.298,8.15048,8.02087,7.91216
Romania,ROU,"School life expectancy, primary and lower secondary, female (years)",UIS.SLE.12.F,7.92574,7.8641,7.82091,7.63892,,,8.22419,8.07865,7.95533,7.84904
Romania,ROU,"School life expectancy, primary and lower secondary, gender parity index (GPI)",UIS.SLE.1T2.GPI,0.98829,0.98682,0.98612,0.98137,,,0.98286,0.983,0.98423,0.98459
Romania,ROU,"School life expectancy, primary and lower secondary, male (years)",UIS.SLE.12.M,8.01966,7.96912,7.93102,7.7839,,,8.3676,8.21834,8.08282,7.97186
Romania,ROU,"School life expectancy, primary and secondary, both sexes (years)",UIS.SLE.123,11.96815,12.0378,11.96064,11.80312,,,11.90427,11.64699,11.56101,11.4918
Romania,ROU,"School life expectancy, primary and secondary, female (years)",UIS.SLE.123.F,11.93008,11.96944,11.87196,11.7219,,,11.87043,11.60829,11.54307,11.48103
Romania,ROU,"School life expectancy, primary and secondary, gender parity index (GPI)",UIS.SLE.123.GPI,0.99382,0.98899,0.98566,0.98669,,,0.99451,0.99359,0.99699,0.99818
Romania,ROU,"School life expectancy, primary and secondary, male (years)",UIS.SLE.123.M,12.00426,12.10265,12.04473,11.88002,,,11.93598,11.68315,11.57788,11.50191
Romania,ROU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,15.66171,15.55169,15.19216,14.60478,,,14.63422,14.32149,14.25988,14.275
Romania,ROU,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE,16.23592,16.09685,15.6631,14.96415,,,15.05922,14.73096,14.69678,14.73904
Romania,ROU,"School life expectancy, primary to tertiary, gender parity index (GPI)",UIS.SLE.1T6.GPI,1.07417,1.07069,1.0621,1.04878,,,1.05742,1.05651,1.06076,1.06466
Romania,ROU,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA,15.11487,15.03406,14.74731,14.26816,,,14.24141,13.943,13.85499,13.84396
Romania,ROU,"School life expectancy, primary, both sexes (years)",UIS.SLE.1,3.998,3.99942,3.98081,3.93801,,,4.46478,4.34966,4.25965,4.36632
Romania,ROU,"School life expectancy, primary, female (years)",UIS.SLE.1.F,3.96826,3.96734,3.94585,3.90035,,,4.42838,4.31957,4.229,4.3469
Romania,ROU,"School life expectancy, primary, gender parity index (GPI)",UIS.SLE.1.GPI,0.98559,0.98447,0.98301,0.98152,,,0.98424,0.98661,0.98608,0.99137
Romania,ROU,"School life expectancy, primary, male (years)",UIS.SLE.1.M,4.02627,4.02993,4.01405,3.9738,,,4.4993,4.37821,4.2887,4.38474
Romania,ROU,"School life expectancy, secondary, both sexes (years)",UIS.SLE.23,7.97015,8.03839,7.97983,7.86511,7.72756,7.55491,7.43949,7.29733,7.30136,7.12548
Romania,ROU,"School life expectancy, secondary, female (years)",UIS.SLE.23.F,7.96182,8.0021,7.92611,7.82154,7.68268,7.54096,7.44206,7.28872,7.31407,7.13414
Romania,ROU,"School life expectancy, secondary, gender parity index (GPI)",UIS.SLE.23.GPI,0.99797,0.99125,0.98698,0.98929,0.98884,0.99648,1.00072,0.99778,1.00341,1.00238
Romania,ROU,"School life expectancy, secondary, male (years)",UIS.SLE.23.M,7.97798,8.07272,8.03069,7.90622,7.76936,7.56762,7.43668,7.30494,7.28919,7.11718
Romania,ROU,"School life expectancy, tertiary, both sexes (years)",UIS.SLE.56,3.52707,3.32049,3.00034,2.51564,2.3084,2.29665,2.20812,2.2549,2.29582,2.38539
Romania,ROU,"School life expectancy, tertiary, female (years)",UIS.SLE.56.F,4.06101,3.83875,3.446,2.82228,2.58394,2.58059,2.48237,2.54818,2.59196,2.69677
Romania,ROU,"School life expectancy, tertiary, gender parity index (GPI)",UIS.SLE.56.GPI,1.34548,1.3575,1.33647,1.26698,1.25971,1.26936,1.27012,1.28461,1.28254,1.28694
Romania,ROU,"School life expectancy, tertiary, male (years)",UIS.SLE.56.M,3.01827,2.82781,2.57843,2.22756,2.05122,2.03298,1.95443,1.98362,2.02096,2.09548
Romania,ROU,Share of all students in lower secondary education enrolled in general programmes (%),UIS.GTVP.2.GPV,100,100,100,100,100,100,100,100,100,100
Romania,ROU,Share of all students in post-secondary non-tertiary education enrolled in vocational programmes (%),UIS.GTVP.4.V,100,100,100,100,100,100,100,100,100,100
Romania,ROU,Share of all students in secondary education enrolled in general programmes (%),UIS.GTVP.23.GPV,66.71033,66.63723,67.29866,67.44714,69.36744,71.44649,71.99416,72.45786,72.4961,71.91813
Romania,ROU,Share of all students in secondary education enrolled in vocational programmes (%),SE.SEC.ENRL.VO.ZS,33.28967,33.36277,32.70134,32.55286,30.63256,28.55351,28.00584,27.54214,27.5039,28.08187
Romania,ROU,Share of all students in upper secondary education enrolled in general programmes (%),UIS.GTVP.3.GPV,36.31435,36.2055,36.87723,38.06645,39.96094,42.78485,43.72766,43.7787,43.79534,43.75425
Romania,ROU,Share of all students in upper secondary education enrolled in vocational programmes (%),UIS.GTVP.3.V,63.68565,63.7945,63.12277,61.93355,60.03906,57.21515,56.27234,56.2213,56.20466,56.24575
Romania,ROU,"Share of youth not in education, employment, or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,16.7600002288818,19.1900005340576,18.7099990844727,18.5300006866455,18.7199993133545,18.7900009155273,21.3899993896484,20.8400001525879,18.4099998474121,17.8400001525879
Romania,ROU,"Share of youth not in education, employment, or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,11.2399997711182,14.1800003051758,16.2999992370605,15.1800003051758,15.3100004196167,15.3400001525879,14.9799995422363,14.1099996566772,12.0600004196167,11.3500003814697
Romania,ROU,"Share of youth not in education, employment, or training, total (% of youth population)",SL.UEM.NEET.ZS,13.9399995803833,16.6000003814697,17.4699993133545,16.8099994659424,16.9599990844727,17.0100002288818,18.0799999237061,17.3799991607666,15.1499996185303,14.5200004577637
Romania,ROU,Start month of the academic school year (pre-primary to post-secondary non-tertiary education),UIS.YR.ST.MON.01T5,9,9,9,9,9,9,9,9,9,9
Romania,ROU,Start month of the academic school year (tertiary education),UIS.YR.ST.MON.6T8,9,9,9,9,9,9,9,9,9,9
Romania,ROU,Start of the academic school year (pre-primary to post-secondary non tertiary education),UIS.YR.ST.01T5,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Romania,ROU,Start of the academic school year (tertiary education),UIS.YR.ST.6T8,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Romania,ROU,Theoretical duration of early childhood education (years),UIS.THDUR.0,4,4,4,4,6,6,6,6,6,6
Romania,ROU,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4,4,4,4,4,4,4,4,4,4
Romania,ROU,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV,3,3,3,3,3,3,3,3,3,3
Romania,ROU,Theoretical duration of pre-primary education (years),UIS.THDUR.02,4,4,4,4,3,3,3,3,3,3
Romania,ROU,Theoretical duration of primary education (years),SE.PRM.DURS,4,4,4,4,5,5,5,5,5,5
Romania,ROU,Theoretical duration of secondary education (years),SE.SEC.DURS,8,8,8,8,8,8,8,8,8,8
Romania,ROU,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP,4,4,4,4,4,4,4,4,4,4
Romania,ROU,"Total inbound internationally mobile students, both sexes (number)",UIS.MS.56.T,10372,13459,16075,17219,21561,23559,23073,25824,27510,29112
Romania,ROU,"Total inbound internationally mobile students, female (number)",UIS.MS.56.F,4203,5425,6721,7286,9392,9796,9786,11185,11920,13173
Romania,ROU,"Total inbound internationally mobile students, male (number)",UIS.MS.56.M,6169,8034,9354,9933,12169,13763,13287,14639,15590,15939
Romania,ROU,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,94.39142,94.21122,94.44655,95.03413,,95.34642,94.54113,93.26367,92.58599,91.05891
Romania,ROU,"Total net enrolment rate, lower secondary, female (%)",UIS.NERT.2.F,94.51357,94.06144,94.28223,94.71824,,95.14379,94.17454,92.9319,92.24798,90.84646
Romania,ROU,"Total net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERT.2.GPI,1.00253,0.9969,0.99661,0.99354,,0.99587,0.99248,0.99309,0.99292,0.99547
Romania,ROU,"Total net enrolment rate, lower secondary, male (%)",UIS.NERT.2.M,94.27538,94.35353,94.60264,95.33394,,95.53835,94.88826,93.57806,92.90614,91.26009
Romania,ROU,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,97.81222,97.59136,97.04014,95.95713,,,92.23665,90.34402,88.39979,87.49894
Romania,ROU,"Total net enrolment rate, primary, female (%)",UIS.NERT.1.F,97.53896,97.15479,96.63543,95.4835,,,92.02563,90.18198,88.23882,87.38044
Romania,ROU,"Total net enrolment rate, primary, gender parity index (GPI)",UIS.NERT.1.GPI,0.99456,0.99131,0.9919,0.99042,,,0.99555,0.99651,0.99646,0.99737
Romania,ROU,"Total net enrolment rate, primary, male (%)",UIS.NERT.1.M,98.07205,98.00644,97.42446,96.40691,,,92.4366,90.49751,88.55206,87.61099
Romania,ROU,"Total net enrolment rate, upper secondary, both sexes (%)",UIS.NERT.3,,,,,,81.1272,80.17561,78.78728,79.33394,80.14189
Romania,ROU,"Total net enrolment rate, upper secondary, female (%)",UIS.NERT.3.F,,,,,,81.79802,81.14587,79.85,80.76238,81.36433
Romania,ROU,"Total net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERT.3.GPI,,,,,,1.01616,1.02374,1.02651,1.03556,1.03006
Romania,ROU,"Total net enrolment rate, upper secondary, male (%)",UIS.NERT.3.M,,,,,,80.49686,79.26411,77.7879,77.98926,78.98969
Romania,ROU,"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)",UIS.OE.56.40510,23046,25021,28289,31640,32564,32750,32300,33950,36036,37534
Romania,ROU,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,5.83900022506714,6.17700004577637,6.46500015258789,6.07800006866455,6.30800008773804,6.09499979019165,5.85200023651123,4.98299980163574,4.03900003433228,3.48799991607666
Romania,ROU,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,7.6710000038147,7.56899976730347,7.74300003051758,7.35599994659424,7.71099996566772,7.34999990463257,7.53599977493286,6.59100008010864,5.60400009155273,4.71600008010864
Romania,ROU,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,6.85900020599365,6.95900011062622,7.17700004577637,6.79400014877319,7.09600019454956,6.80200004577637,6.81199979782104,5.90100002288818,4.92700004577637,4.18699979782104
Slovak Republic,SVK,"Repeaters in Grade 1 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G1,1983,1656,1611,1432,1342,1337,1418,1528,1658,1406
Slovak Republic,SVK,"Repeaters in Grade 1 of lower secondary general education, female (number)",UIS.R.2.GPV.G1.F,755,698,645,592,538,572,607,674,740,594
Slovak Republic,SVK,"Repeaters in Grade 1 of lower secondary general education, male (number)",UIS.R.2.GPV.G1.M,1228,958,966,840,804,765,811,854,918,812
Slovak Republic,SVK,"Repeaters in Grade 1 of primary education, both sexes (number)",UIS.R.1.G1,3404,3334,2928,3012,2862,2947,3289,3233,3662,3521
Slovak Republic,SVK,"Repeaters in Grade 1 of primary education, female (number)",UIS.R.1.G1.F,1555,1466,1367,1359,1343,1373,1544,1482,1691,1651
Slovak Republic,SVK,"Repeaters in Grade 1 of primary education, male (number)",UIS.R.1.G1.M,1849,1868,1561,1653,1519,1574,1745,1751,1971,1870
Slovak Republic,SVK,"Repeaters in Grade 2 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G2,1689,1389,1342,1375,1283,1444,1315,1313,1277,1284
Slovak Republic,SVK,"Repeaters in Grade 2 of lower secondary general education, female (number)",UIS.R.2.GPV.G2.F,688,568,518,540,515,632,593,594,572,542
Slovak Republic,SVK,"Repeaters in Grade 2 of lower secondary general education, male (number)",UIS.R.2.GPV.G2.M,1001,821,824,835,768,812,722,719,705,742
Slovak Republic,SVK,"Repeaters in Grade 2 of primary education, both sexes (number)",UIS.R.1.G2,1347,1247,1139,1166,1217,1329,1329,1327,1465,1353
Slovak Republic,SVK,"Repeaters in Grade 2 of primary education, female (number)",UIS.R.1.G2.F,571,582,492,508,542,598,635,588,696,602
Slovak Republic,SVK,"Repeaters in Grade 2 of primary education, male (number)",UIS.R.1.G2.M,776,665,647,658,675,731,694,739,769,751
Slovak Republic,SVK,"Repeaters in Grade 3 of lower secondary general education, both sexes (number)",UIS.R.2.GPV.G3,1377,1182,1039,1077,1045,1106,1045,1147,1075,1091
Slovak Republic,SVK,"Repeaters in Grade 3 of lower secondary general education, female (number)",UIS.R.2.GPV.G3.F,526,439,418,427,440,489,460,507,460,478
Slovak Republic,SVK,"Repeaters in Grade 3 of lower secondary general education, male (number)",UIS.R.2.GPV.G3.M,851,743,621,650,605,617,585,640,615,613
Slovak Republic,SVK,"Repeaters in Grade 3 of primary education, both sexes (number)",UIS.R.1.G3,1093,1033,845,857,867,988,943,1019,1063,946
Slovak Republic,SVK,"Repeaters in Grade 3 of primary education, female (number)",UIS.R.1.G3.F,451,451,381,391,385,456,461,462,490,443
Slovak Republic,SVK,"Repeaters in Grade 3 of primary education, male (number)",UIS.R.1.G3.M,642,582,464,466,482,532,482,557,573,503
Slovak Republic,SVK,"Repeaters in Grade 4 of primary education, both sexes (number)",UIS.R.1.G4,1176,1078,1026,1002,918,1037,1205,1219,1242,1097
Slovak Republic,SVK,"Repeaters in Grade 4 of primary education, female (number)",UIS.R.1.G4.F,539,528,508,485,435,504,554,555,562,541
Slovak Republic,SVK,"Repeaters in Grade 4 of primary education, male (number)",UIS.R.1.G4.M,637,550,518,517,483,533,651,664,680,556
Slovak Republic,SVK,"Repeaters in lower secondary general education, all grades, both sexes (number)",UIS.R.2.GPV,6331,5373,4897,4843,4733,4864,4805,,5077,4785
Slovak Republic,SVK,"Repeaters in lower secondary general education, all grades, female (number)",UIS.R.2.GPV.F,2471,2168,1955,1973,2014,2133,2158,,2247,2079
Slovak Republic,SVK,"Repeaters in lower secondary general education, all grades, male (number)",UIS.R.2.GPV.M,3860,3205,2942,2870,2719,2731,2647,,2830,2706
Slovak Republic,SVK,"Repeaters in primary education, all grades, both sexes (number)",UIS.R.1,7020,6692,5938,6037,5864,6301,6766,6798,7432,6917
Slovak Republic,SVK,"Repeaters in primary education, all grades, female (number)",UIS.R.1.F,3116,3027,2748,2743,2705,2931,3194,3087,3439,3237
Slovak Republic,SVK,"Repeaters in primary education, all grades, male (number)",UIS.R.1.M,3904,3665,3190,3294,3159,3370,3572,3711,3993,3680
